symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
600690,海尔智家,2014,96929763894.36,5337541039.32,6769361298.35,6736377962.77,9021640940.91,82348719644.44,50425723484.23,26759362735.430008,2291941025.91,70170401158.93
600690,海尔智家,2015,89797165994.89,4303751562.92,5604166955.11,6046443252.84,8563533478.52,75960718327.49,43519097771.21,25080041385.5,1873108241.5,64717124609.39
600690,海尔智家,2016,119132261662.6,5041782280.78,8135878351.88,12265195443.4,15284904331.04,131469157348.79,93788616961.07,36965731341.58,18165531879.15,82166530321.02
600690,海尔智家,2017,163428825488.56,6907629188.39,16703785279.98,12891199940.0,22537617217.87,157164345812.3,109315141703.01,50821603484.53,10878580275.18,112607222004.03
600690,海尔智家,2018,184108481959.27,7483659016.04,19142782481.2,10533499026.83,22410973571.32,168091571652.14,112283724133.23,53653395084.31999,6298504892.57,130455086874.95
600690,海尔智家,2019,200761983256.57,8206247105.96,15082630942.73,11015871060.09,28228600971.61,187454236283.17,122464376015.24,59893584534.31,8585049237.18,140868398722.26
600690,海尔智家,2020,209723430081.03003,8883129055.16,17609513831.64,15930024286.67,29446973404.75,203498169276.71,135366059017.75,62251507796.140045,7687908165.88,147471922284.88998
600690,海尔智家,2021,227105817641.69,13078840517.1,23235380690.95,14625260856.04,39913949898.86,217741133577.31003,136466540240.53,71156270632.29001,11226212134.39,155949547009.4
600690,海尔智家,2022,243578924958.47,14712054763.24,20256557145.86,15886748811.81,41587786307.53,236017821177.5,141267488530.61,76315582526.42001,9672223522.36,167263342432.05
600690,海尔智家,2023,274204520847.97,16596615045.87,26535780568.36,22682921254.25,39524006616.33,261067684897.49,153537344924.15002,75366050051.5,10895076014.86,198838470796.47
600690,海尔智家,2024,286015294936.52,18731046273.17,26318091311.95,26494845510.56,43189855697.96,290736357978.75,171934636793.11002,79575849961.26001,13784367443.93,206439444975.26
600690,海尔智家,2025,302346783918.30005,19552798222.85,26002941969.92,27065839108.45,46848790687.12,295795068591.57,169818067276.46,80608029745.19006,17420784420.86,221738754173.11
